Id2,Id,Estimate; Total:,Estimate; Total: - Utility gas,"Estimate; Total: - Bottled, tank, or LP gas",Estimate; Total: - Electricity,"Estimate; Total: - Fuel oil, kerosene, etc.",Estimate; Total: - Coal or coke,Estimate; Total: - Wood,Estimate; Total: - Solar energy,Estimate; Total: - Other fuel,Estimate; Total: - No fuel used
12057010805,1400000US12057010805,586,0,0,586,0,0,0,0,0,0
12057010805,1400000US12057010805,621,0,0,612,0,0,0,0,0,9
12057010808,1400000US12057010808,1096,52,0,1044,0,0,0,0,0,0
12057010808,1400000US12057010808,484,29,0,455,0,0,0,0,0,0
12057010808,1400000US12057010808,554,29,0,525,0,0,0,0,0,0
12057010809,1400000US12057010809,1005,28,10,954,0,0,0,0,0,13
12057010809,1400000US12057010809,687,0,10,664,0,0,0,0,0,13
12057010809,1400000US12057010809,687,0,10,664,0,0,0,0,0,13
12057010809,1400000US12057010809,601,0,10,578,0,0,0,0,0,13
12057010809,1400000US12057010809,601,0,10,578,0,0,0,0,0,13
12057010810,1400000US12057010810,1766,142,16,1597,0,0,0,0,0,11
12057010810,1400000US12057010810,1229,91,16,1111,0,0,0,0,0,11
12057010810,1400000US12057010810,1283,91,16,1165,0,0,0,0,0,11
12057010810,1400000US12057010810,1167,91,16,1049,0,0,0,0,0,11
12057010810,1400000US12057010810,1221,91,16,1103,0,0,0,0,0,11
12057010811,1400000US12057010811,2760,107,17,2614,0,0,0,0,0,22
12057010811,1400000US12057010811,1749,93,17,1639,0,0,0,0,0,0
12057010811,1400000US12057010811,1758,93,17,1648,0,0,0,0,0,0
12057010811,1400000US12057010811,721,14,0,707,0,0,0,0,0,0
12057010811,1400000US12057010811,732,14,0,718,0,0,0,0,0,0
12057010811,1400000US12057010811,1456,93,8,1355,0,0,0,0,0,0
12057010811,1400000US12057010811,1456,93,8,1355,0,0,0,0,0,0
12057010811,1400000US12057010811,696,14,0,682,0,0,0,0,0,0
12057010812,1400000US12057010812,2368,10,0,2315,0,0,0,0,0,43
12057010812,1400000US12057010812,1428,10,0,1418,0,0,0,0,0,0
12057010812,1400000US12057010812,1471,10,0,1461,0,0,0,0,0,0
12057010812,1400000US12057010812,585,0,0,542,0,0,0,0,0,43
12057010812,1400000US12057010812,1207,0,0,1207,0,0,0,0,0,0
12057010812,1400000US12057010812,1250,0,0,1250,0,0,0,0,0,0
12057010812,1400000US12057010812,585,0,0,542,0,0,0,0,0,43
12057010813,1400000US12057010813,2105,54,0,2035,0,0,0,0,0,16
12057010813,1400000US12057010813,1357,43,0,1298,0,0,0,0,0,16
12057010813,1400000US12057010813,1386,43,0,1327,0,0,0,0,0,16
12057010813,1400000US12057010813,486,11,0,475,0,0,0,0,0,0
12057010813,1400000US12057010813,515,11,0,504,0,0,0,0,0,0
12057010813,1400000US12057010813,1277,43,0,1218,0,0,0,0,0,16
12057010813,1400000US12057010813,1306,43,0,1247,0,0,0,0,0,16
12057010814,1400000US12057010814,1198,14,20,1129,0,0,28,0,7,0
12057010814,1400000US12057010814,837,7,20,775,0,0,28,0,7,0
12057010814,1400000US12057010814,858,7,20,796,0,0,28,0,7,0
12057010814,1400000US12057010814,639,7,20,577,0,0,28,0,7,0
12057010814,1400000US12057010814,639,7,20,577,0,0,28,0,7,0
12057010815,1400000US12057010815,799,0,0,799,0,0,0,0,0,0
12057010816,1400000US12057010816,1540,108,0,1416,0,0,0,0,0,16
12057010816,1400000US12057010816,721,38,0,667,0,0,0,0,0,16
12057010816,1400000US12057010816,721,38,0,667,0,0,0,0,0,16
12057010816,1400000US12057010816,684,70,0,614,0,0,0,0,0,0
12057010816,1400000US12057010816,684,70,0,614,0,0,0,0,0,0
12057010816,1400000US12057010816,349,0,0,333,0,0,0,0,0,16
12057010816,1400000US12057010816,349,0,0,333,0,0,0,0,0,16
12057010816,1400000US12057010816,684,70,0,614,0,0,0,0,0,0
12057010816,1400000US12057010816,684,70,0,614,0,0,0,0,0,0
12057010817,1400000US12057010817,1357,66,0,1262,0,0,0,0,0,29
12057010817,1400000US12057010817,853,66,0,765,0,0,0,0,0,22
12057010817,1400000US12057010817,876,66,0,788,0,0,0,0,0,22
12057010817,1400000US12057010817,510,57,0,453,0,0,0,0,0,0
12057010817,1400000US12057010817,440,9,0,409,0,0,0,0,0,22
12057010817,1400000US12057010817,463,9,0,432,0,0,0,0,0,22
12057010817,1400000US12057010817,413,57,0,356,0,0,0,0,0,0
12057010817,1400000US12057010817,413,57,0,356,0,0,0,0,0,0
12057010818,1400000US12057010818,1985,23,0,1920,0,0,0,0,0,42
12057010818,1400000US12057010818,682,0,0,668,0,0,0,0,0,14
12057010818,1400000US12057010818,766,0,0,752,0,0,0,0,0,14
12057010818,1400000US12057010818,930,23,0,879,0,0,0,0,0,28
12057010818,1400000US12057010818,1000,23,0,949,0,0,0,0,0,28
12057010818,1400000US12057010818,722,0,0,708,0,0,0,0,0,14
12057010818,1400000US12057010818,362,0,0,348,0,0,0,0,0,14
12057010818,1400000US12057010818,866,23,0,829,0,0,0,0,0,14
12057010818,1400000US12057010818,866,23,0,829,0,0,0,0,0,14
12057010900,1400000US12057010900,10,0,0,10,0,0,0,0,0,0
12057010900,1400000US12057010900,10,0,0,10,0,0,0,0,0,0
12057010900,1400000US12057010900,10,0,0,10,0,0,0,0,0,0
12057010900,1400000US12057010900,10,0,0,10,0,0,0,0,0,0
12057010900,1400000US12057010900,10,0,0,10,0,0,0,0,0,0
12057011003,1400000US12057011003,2158,0,11,2126,0,0,11,0,0,10
12057011003,1400000US12057011003,1534,0,11,1502,0,0,11,0,0,10
12057011003,1400000US12057011003,1583,0,11,1551,0,0,11,0,0,10
12057011003,1400000US12057011003,489,0,0,489,0,0,0,0,0,0
12057011003,1400000US12057011003,1187,0,11,1155,0,0,11,0,0,10
12057011003,1400000US12057011003,1236,0,11,1204,0,0,11,0,0,10
12057011005,1400000US12057011005,1011,76,25,910,0,0,0,0,0,0
12057011005,1400000US12057011005,796,55,25,716,0,0,0,0,0,0
12057011005,1400000US12057011005,804,55,25,724,0,0,0,0,0,0
12057011005,1400000US12057011005,762,55,25,682,0,0,0,0,0,0
12057011005,1400000US12057011005,770,55,25,690,0,0,0,0,0,0
12057011006,1400000US12057011006,1855,0,17,1827,0,0,11,0,0,0
12057011006,1400000US12057011006,1684,0,17,1656,0,0,11,0,0,0
12057011006,1400000US12057011006,1707,0,17,1679,0,0,11,0,0,0
12057011006,1400000US12057011006,1574,0,17,1546,0,0,11,0,0,0
12057011006,1400000US12057011006,1574,0,17,1546,0,0,11,0,0,0
12057011006,1400000US12057011006,402,0,7,395,0,0,0,0,0,0
12057011006,1400000US12057011006,305,0,10,284,0,0,11,0,0,0
12057011006,1400000US12057011006,330,0,10,320,0,0,0,0,0,0
12057011007,1400000US12057011007,1293,9,12,1272,0,0,0,0,0,0
12057011007,1400000US12057011007,1253,9,12,1232,0,0,0,0,0,0
12057011007,1400000US12057011007,1253,9,12,1232,0,0,0,0,0,0
12057011007,1400000US12057011007,1073,9,12,1052,0,0,0,0,0,0
12057011007,1400000US12057011007,1073,9,12,1052,0,0,0,0,0,0
12057011007,1400000US12057011007,288,0,12,276,0,0,0,0,0,0
12057011008,1400000US12057011008,2628,592,28,1990,0,0,0,0,0,18
12057011008,1400000US12057011008,1849,490,28,1313,0,0,0,0,0,18
12057011008,1400000US12057011008,1886,490,28,1350,0,0,0,0,0,18
12057011008,1400000US12057011008,385,63,0,322,0,0,0,0,0,0
12057011008,1400000US12057011008,422,63,0,359,0,0,0,0,0,0
12057011008,1400000US12057011008,1573,426,14,1115,0,0,0,0,0,18
12057011008,1400000US12057011008,1610,426,14,1152,0,0,0,0,0,18
12057011008,1400000US12057011008,373,63,0,310,0,0,0,0,0,0
12057011008,1400000US12057011008,410,63,0,347,0,0,0,0,0,0
12057011008,1400000US12057011008,425,49,0,376,0,0,0,0,0,0
12057011008,1400000US12057011008,270,37,0,233,0,0,0,0,0,0
12057011010,1400000US12057011010,1921,251,26,1633,0,0,11,0,0,0
12057011010,1400000US12057011010,1379,173,26,1169,0,0,11,0,0,0
12057011010,1400000US12057011010,1389,183,26,1169,0,0,11,0,0,0
12057011010,1400000US12057011010,197,69,0,128,0,0,0,0,0,0
12057011010,1400000US12057011010,1261,129,26,1095,0,0,11,0,0,0
12057011010,1400000US12057011010,1261,129,26,1095,0,0,11,0,0,0
12057011012,1400000US12057011012,1696,805,23,868,0,0,0,0,0,0
12057011012,1400000US12057011012,1297,581,23,693,0,0,0,0,0,0
12057011012,1400000US12057011012,1305,589,23,693,0,0,0,0,0,0
12057011012,1400000US12057011012,225,75,23,127,0,0,0,0,0,0
12057011012,1400000US12057011012,1072,506,0,566,0,0,0,0,0,0
12057011012,1400000US12057011012,1080,514,0,566,0,0,0,0,0,0
12057011012,1400000US12057011012,290,178,0,112,0,0,0,0,0,0
12057011012,1400000US12057011012,238,116,0,122,0,0,0,0,0,0
12057011013,1400000US12057011013,1232,229,10,985,0,0,0,8,0,0
12057011013,1400000US12057011013,892,113,0,771,0,0,0,8,0,0
12057011013,1400000US12057011013,892,113,0,771,0,0,0,8,0,0
12057011013,1400000US12057011013,676,67,0,601,0,0,0,8,0,0
12057011013,1400000US12057011013,676,67,0,601,0,0,0,8,0,0
12057011015,1400000US12057011015,2683,66,0,2588,12,0,0,0,0,17
12057011015,1400000US12057011015,2154,66,0,2059,12,0,0,0,0,17
12057011015,1400000US12057011015,2193,66,0,2098,12,0,0,0,0,17
12057011015,1400000US12057011015,1942,55,0,1875,12,0,0,0,0,0
12057011015,1400000US12057011015,1953,55,0,1886,12,0,0,0,0,0
12057011015,1400000US12057011015,468,39,0,429,0,0,0,0,0,0
12057011015,1400000US12057011015,410,0,0,410,0,0,0,0,0,0
12057011016,1400000US12057011016,1215,76,0,1116,23,0,0,0,0,0
12057011016,1400000US12057011016,872,59,0,813,0,0,0,0,0,0
12057011016,1400000US12057011016,872,59,0,813,0,0,0,0,0,0
12057011016,1400000US12057011016,716,33,0,683,0,0,0,0,0,0
12057011016,1400000US12057011016,716,33,0,683,0,0,0,0,0,0
12057011103,1400000US12057011103,1213,8,0,1191,0,0,7,0,0,7
12057011103,1400000US12057011103,1113,8,0,1091,0,0,7,0,0,7
12057011103,1400000US12057011103,1138,8,0,1116,0,0,7,0,0,7
12057011103,1400000US12057011103,1018,8,0,996,0,0,7,0,0,7
12057011103,1400000US12057011103,1043,8,0,1021,0,0,7,0,0,7
12057011106,1400000US12057011106,961,8,0,943,10,0,0,0,0,0
12057011106,1400000US12057011106,741,8,0,723,10,0,0,0,0,0
12057011106,1400000US12057011106,763,8,0,745,10,0,0,0,0,0
12057011106,1400000US12057011106,673,8,0,655,10,0,0,0,0,0
12057011106,1400000US12057011106,685,8,0,667,10,0,0,0,0,0
12057011107,1400000US12057011107,2555,120,22,2345,30,0,0,0,0,38
12057011107,1400000US12057011107,2243,107,22,2114,0,0,0,0,0,0
12057011107,1400000US12057011107,2251,107,22,2122,0,0,0,0,0,0
12057011107,1400000US12057011107,486,32,0,454,0,0,0,0,0,0
12057011107,1400000US12057011107,1878,75,22,1781,0,0,0,0,0,0
12057011107,1400000US12057011107,1886,75,22,1789,0,0,0,0,0,0
12057011107,1400000US12057011107,365,32,0,333,0,0,0,0,0,0
12057011107,1400000US12057011107,365,32,0,333,0,0,0,0,0,0
12057011107,1400000US12057011107,368,19,0,349,0,0,0,0,0,0
12057011107,1400000US12057011107,344,13,0,331,0,0,0,0,0,0
12057011108,1400000US12057011108,806,0,0,806,0,0,0,0,0,0
12057011108,1400000US12057011108,746,0,0,746,0,0,0,0,0,0
12057011108,1400000US12057011108,746,0,0,746,0,0,0,0,0,0
12057011108,1400000US12057011108,608,0,0,608,0,0,0,0,0,0
12057011108,1400000US12057011108,608,0,0,608,0,0,0,0,0,0
12057011109,1400000US12057011109,1028,17,0,985,13,0,0,0,0,13
12057011109,1400000US12057011109,926,17,0,883,13,0,0,0,0,13
12057011109,1400000US12057011109,926,17,0,883,13,0,0,0,0,13
12057011109,1400000US12057011109,742,17,0,699,13,0,0,0,0,13
12057011109,1400000US12057011109,742,17,0,699,13,0,0,0,0,13
12057011203,1400000US12057011203,1334,0,0,1334,0,0,0,0,0,0
12057011203,1400000US12057011203,1210,0,0,1210,0,0,0,0,0,0
12057011203,1400000US12057011203,1210,0,0,1210,0,0,0,0,0,0
12057011203,1400000US12057011203,1083,0,0,1083,0,0,0,0,0,0
12057011203,1400000US12057011203,1083,0,0,1083,0,0,0,0,0,0
12057011204,1400000US12057011204,2681,0,16,2620,25,0,0,0,0,20
12057011204,1400000US12057011204,2357,0,16,2302,25,0,0,0,0,14
12057011204,1400000US12057011204,2357,0,16,2302,25,0,0,0,0,14
12057011204,1400000US12057011204,1871,0,16,1816,25,0,0,0,0,14
12057011204,1400000US12057011204,1871,0,16,1816,25,0,0,0,0,14
12057011205,1400000US12057011205,1229,0,0,1210,0,0,0,8,0,11
12057011205,1400000US12057011205,1151,0,0,1140,0,0,0,0,0,11
12057011205,1400000US12057011205,1151,0,0,1140,0,0,0,0,0,11
12057011205,1400000US12057011205,1035,0,0,1035,0,0,0,0,0,0
12057011205,1400000US12057011205,1035,0,0,1035,0,0,0,0,0,0
12057011205,1400000US12057011205,252,0,0,252,0,0,0,0,0,0
12057011206,1400000US12057011206,1130,9,8,1104,9,0,0,0,0,0
12057011206,1400000US12057011206,857,9,8,831,9,0,0,0,0,0
12057011206,1400000US12057011206,857,9,8,831,9,0,0,0,0,0
12057011206,1400000US12057011206,287,9,0,278,0,0,0,0,0,0
12057011206,1400000US12057011206,607,0,8,590,9,0,0,0,0,0
12057011206,1400000US12057011206,607,0,8,590,9,0,0,0,0,0
12057011301,1400000US12057011301,1235,0,0,1235,0,0,0,0,0,0
12057011301,1400000US12057011301,1147,0,0,1147,0,0,0,0,0,0
12057011301,1400000US12057011301,1147,0,0,1147,0,0,0,0,0,0
12057011301,1400000US12057011301,981,0,0,981,0,0,0,0,0,0
12057011301,1400000US12057011301,981,0,0,981,0,0,0,0,0,0
12057011303,1400000US12057011303,1347,13,19,1315,0,0,0,0,0,0
12057011303,1400000US12057011303,1201,0,0,1201,0,0,0,0,0,0
12057011303,1400000US12057011303,1220,0,19,1201,0,0,0,0,0,0
12057011303,1400000US12057011303,1057,0,0,1057,0,0,0,0,0,0
12057011303,1400000US12057011303,1057,0,0,1057,0,0,0,0,0,0
12057011304,1400000US12057011304,2081,42,26,1992,0,0,0,0,0,21
12057011304,1400000US12057011304,1904,42,12,1829,0,0,0,0,0,21
12057011304,1400000US12057011304,1937,42,12,1862,0,0,0,0,0,21
12057011304,1400000US12057011304,353,15,0,338,0,0,0,0,0,0
12057011304,1400000US12057011304,1551,27,12,1491,0,0,0,0,0,21
12057011304,1400000US12057011304,1584,27,12,1524,0,0,0,0,0,21
12057011304,1400000US12057011304,353,15,0,338,0,0,0,0,0,0
12057011304,1400000US12057011304,353,15,0,338,0,0,0,0,0,0
12057011407,1400000US12057011407,1098,0,0,1098,0,0,0,0,0,0
12057011407,1400000US12057011407,1049,0,0,1049,0,0,0,0,0,0
12057011407,1400000US12057011407,1049,0,0,1049,0,0,0,0,0,0
12057011407,1400000US12057011407,1003,0,0,1003,0,0,0,0,0,0
12057011407,1400000US12057011407,1003,0,0,1003,0,0,0,0,0,0
12057011408,1400000US12057011408,1001,21,0,972,0,0,0,0,0,8
12057011408,1400000US12057011408,853,21,0,824,0,0,0,0,0,8
12057011408,1400000US12057011408,872,21,0,843,0,0,0,0,0,8
12057011408,1400000US12057011408,727,21,0,706,0,0,0,0,0,0
12057011408,1400000US12057011408,727,21,0,706,0,0,0,0,0,0
12057011409,1400000US12057011409,1365,8,0,1343,0,0,14,0,0,0
12057011409,1400000US12057011409,1284,8,0,1262,0,0,14,0,0,0
12057011409,1400000US12057011409,1284,8,0,1262,0,0,14,0,0,0
12057011409,1400000US12057011409,1053,8,0,1031,0,0,14,0,0,0
12057011409,1400000US12057011409,1053,8,0,1031,0,0,14,0,0,0
12057011410,1400000US12057011410,2031,102,16,1890,0,0,9,0,0,14
12057011410,1400000US12057011410,1751,41,16,1671,0,0,9,0,0,14
12057011410,1400000US12057011410,1751,41,16,1671,0,0,9,0,0,14
12057011410,1400000US12057011410,326,14,0,312,0,0,0,0,0,0
12057011410,1400000US12057011410,1465,41,16,1385,0,0,9,0,0,14
12057011410,1400000US12057011410,1465,41,16,1385,0,0,9,0,0,14
12057011410,1400000US12057011410,286,0,0,286,0,0,0,0,0,0
12057011410,1400000US12057011410,286,0,0,286,0,0,0,0,0,0
12057011410,1400000US12057011410,288,11,0,277,0,0,0,0,0,0
12057011410,1400000US12057011410,310,11,0,290,0,0,9,0,0,0
12057011410,1400000US12057011410,317,11,0,306,0,0,0,0,0,0
12057011411,1400000US12057011411,604,86,18,500,0,0,0,0,0,0
12057011411,1400000US12057011411,541,51,18,472,0,0,0,0,0,0
12057011411,1400000US12057011411,541,51,18,472,0,0,0,0,0,0
12057011411,1400000US12057011411,373,42,18,313,0,0,0,0,0,0
12057011411,1400000US12057011411,373,42,18,313,0,0,0,0,0,0
12057011412,1400000US12057011412,1260,21,70,1169,0,0,0,0,0,0
12057011412,1400000US12057011412,1156,21,70,1065,0,0,0,0,0,0
12057011412,1400000US12057011412,1156,21,70,1065,0,0,0,0,0,0
12057011412,1400000US12057011412,360,21,0,339,0,0,0,0,0,0
12057011412,1400000US12057011412,827,0,70,757,0,0,0,0,0,0
12057011412,1400000US12057011412,827,0,70,757,0,0,0,0,0,0
12057011412,1400000US12057011412,329,21,0,308,0,0,0,0,0,0
12057011412,1400000US12057011412,329,21,0,308,0,0,0,0,0,0
12057011413,1400000US12057011413,2169,8,11,2138,0,0,0,0,0,12
12057011413,1400000US12057011413,1806,8,0,1786,0,0,0,0,0,12
12057011413,1400000US12057011413,1818,8,0,1798,0,0,0,0,0,12
12057011413,1400000US12057011413,521,0,0,509,0,0,0,0,0,12
12057011413,1400000US12057011413,1351,8,0,1343,0,0,0,0,0,0
12057011413,1400000US12057011413,1351,8,0,1343,0,0,0,0,0,0
12057011413,1400000US12057011413,455,0,0,443,0,0,0,0,0,12
12057011413,1400000US12057011413,467,0,0,455,0,0,0,0,0,12
12057011413,1400000US12057011413,318,0,0,318,0,0,0,0,0,0
12057011413,1400000US12057011413,269,0,0,269,0,0,0,0,0,0
12057011413,1400000US12057011413,260,0,0,260,0,0,0,0,0,0
12057011414,1400000US12057011414,2227,121,22,2084,0,0,0,0,0,0
12057011414,1400000US12057011414,1813,100,0,1713,0,0,0,0,0,0
12057011414,1400000US12057011414,1832,100,0,1732,0,0,0,0,0,0
12057011414,1400000US12057011414,879,28,0,851,0,0,0,0,0,0
12057011414,1400000US12057011414,384,14,0,370,0,0,0,0,0,0
12057011414,1400000US12057011414,312,14,0,298,0,0,0,0,0,0
12057011414,1400000US12057011414,1129,72,0,1057,0,0,0,0,0,0
12057011414,1400000US12057011414,1148,72,0,1076,0,0,0,0,0,0
12057011414,1400000US12057011414,684,28,0,656,0,0,0,0,0,0
12057011414,1400000US12057011414,684,28,0,656,0,0,0,0,0,0
12057011415,1400000US12057011415,2154,0,8,2136,0,0,0,0,0,10
12057011415,1400000US12057011415,1631,0,8,1613,0,0,0,0,0,10
12057011415,1400000US12057011415,1646,0,8,1628,0,0,0,0,0,10
12057011415,1400000US12057011415,685,0,0,685,0,0,0,0,0,0
12057011415,1400000US12057011415,1166,0,8,1148,0,0,0,0,0,10
12057011415,1400000US12057011415,1166,0,8,1148,0,0,0,0,0,10
12057011415,1400000US12057011415,465,0,0,465,0,0,0,0,0,0
12057011415,1400000US12057011415,480,0,0,480,0,0,0,0,0,0
12057011416,1400000US12057011416,2570,0,0,2542,0,0,0,0,0,28
12057011416,1400000US12057011416,2016,0,0,1988,0,0,0,0,0,28
12057011416,1400000US12057011416,2027,0,0,1999,0,0,0,0,0,28
12057011416,1400000US12057011416,384,0,0,384,0,0,0,0,0,0
12057011416,1400000US12057011416,842,0,0,814,0,0,0,0,0,28
12057011416,1400000US12057011416,378,0,0,350,0,0,0,0,0,28
12057011416,1400000US12057011416,1202,0,0,1202,0,0,0,0,0,0
12057011416,1400000US12057011416,1213,0,0,1213,0,0,0,0,0,0
12057011416,1400000US12057011416,814,0,0,786,0,0,0,0,0,28
12057011416,1400000US12057011416,814,0,0,786,0,0,0,0,0,28
12057011417,1400000US12057011417,2038,96,0,1934,0,0,0,0,0,8
12057011417,1400000US12057011417,1684,58,0,1618,0,0,0,0,0,8
12057011417,1400000US12057011417,1729,72,0,1649,0,0,0,0,0,8
12057011417,1400000US12057011417,545,14,0,531,0,0,0,0,0,0
12057011417,1400000US12057011417,1235,58,0,1169,0,0,0,0,0,8
12057011417,1400000US12057011417,1266,58,0,1200,0,0,0,0,0,8
12057011417,1400000US12057011417,463,14,0,449,0,0,0,0,0,0
12057011418,1400000US12057011418,1781,0,14,1767,0,0,0,0,0,0
12057011418,1400000US12057011418,1623,0,14,1609,0,0,0,0,0,0
12057011418,1400000US12057011418,1623,0,14,1609,0,0,0,0,0,0
12057011418,1400000US12057011418,1474,0,14,1460,0,0,0,0,0,0
12057011418,1400000US12057011418,1474,0,14,1460,0,0,0,0,0,0
12057011504,1400000US12057011504,828,0,20,798,0,0,10,0,0,0
12057011504,1400000US12057011504,823,0,20,793,0,0,10,0,0,0
12057011504,1400000US12057011504,823,0,20,793,0,0,10,0,0,0
12057011504,1400000US12057011504,756,0,20,726,0,0,10,0,0,0
12057011504,1400000US12057011504,756,0,20,726,0,0,10,0,0,0
12057011506,1400000US12057011506,2873,420,0,2438,0,0,0,0,0,15
12057011506,1400000US12057011506,2585,380,0,2190,0,0,0,0,0,15
12057011506,1400000US12057011506,2611,406,0,2190,0,0,0,0,0,15
12057011506,1400000US12057011506,594,93,0,501,0,0,0,0,0,0
12057011506,1400000US12057011506,1991,287,0,1689,0,0,0,0,0,15
12057011506,1400000US12057011506,2017,313,0,1689,0,0,0,0,0,15
12057011506,1400000US12057011506,594,93,0,501,0,0,0,0,0,0
12057011506,1400000US12057011506,594,93,0,501,0,0,0,0,0,0
12057011506,1400000US12057011506,479,50,0,429,0,0,0,0,0,0
12057011506,1400000US12057011506,477,80,0,397,0,0,0,0,0,0
12057011507,1400000US12057011507,2611,679,0,1923,0,0,0,0,9,0
12057011507,1400000US12057011507,2321,623,0,1689,0,0,0,0,9,0
12057011507,1400000US12057011507,2321,623,0,1689,0,0,0,0,9,0
12057011507,1400000US12057011507,299,49,0,250,0,0,0,0,0,0
12057011507,1400000US12057011507,2072,584,0,1479,0,0,0,0,9,0
12057011507,1400000US12057011507,2072,584,0,1479,0,0,0,0,9,0
12057011507,1400000US12057011507,439,151,0,288,0,0,0,0,0,0
12057011507,1400000US12057011507,373,116,0,257,0,0,0,0,0,0
12057011507,1400000US12057011507,428,89,0,339,0,0,0,0,0,0
12057011509,1400000US12057011509,2216,167,20,2017,12,0,0,0,0,0
12057011509,1400000US12057011509,1921,160,20,1729,12,0,0,0,0,0
12057011509,1400000US12057011509,1921,160,20,1729,12,0,0,0,0,0
12057011509,1400000US12057011509,1631,124,20,1475,12,0,0,0,0,0
12057011509,1400000US12057011509,1631,124,20,1475,12,0,0,0,0,0
12057011509,1400000US12057011509,404,0,11,381,12,0,0,0,0,0
12057011509,1400000US12057011509,602,27,9,566,0,0,0,0,0,0
12057011509,1400000US12057011509,429,13,0,416,0,0,0,0,0,0
12057011510,1400000US12057011510,1013,0,0,993,20,0,0,0,0,0
12057011510,1400000US12057011510,799,0,0,784,15,0,0,0,0,0
12057011510,1400000US12057011510,804,0,0,784,20,0,0,0,0,0
12057011510,1400000US12057011510,713,0,0,698,15,0,0,0,0,0
12057011510,1400000US12057011510,718,0,0,698,20,0,0,0,0,0
12057011512,1400000US12057011512,1304,72,22,1210,0,0,0,0,0,0
12057011512,1400000US12057011512,1275,72,22,1181,0,0,0,0,0,0
12057011512,1400000US12057011512,1275,72,22,1181,0,0,0,0,0,0
12057011512,1400000US12057011512,1054,57,22,975,0,0,0,0,0,0
12057011512,1400000US12057011512,1054,57,22,975,0,0,0,0,0,0
12057011512,1400000US12057011512,232,12,0,220,0,0,0,0,0,0
12057011512,1400000US12057011512,345,9,0,336,0,0,0,0,0,0
12057011512,1400000US12057011512,261,27,12,222,0,0,0,0,0,0
12057011514,1400000US12057011514,2147,0,32,2090,0,0,0,0,0,25
12057011514,1400000US12057011514,1959,0,0,1959,0,0,0,0,0,0
12057011514,1400000US12057011514,1959,0,0,1959,0,0,0,0,0,0
12057011514,1400000US12057011514,243,0,0,236,0,0,0,0,0,7
12057011514,1400000US12057011514,1736,0,0,1736,0,0,0,0,0,0
12057011514,1400000US12057011514,1736,0,0,1736,0,0,0,0,0,0
12057011514,1400000US12057011514,395,0,0,395,0,0,0,0,0,0
12057011514,1400000US12057011514,299,0,0,299,0,0,0,0,0,0
12057011514,1400000US12057011514,378,0,0,378,0,0,0,0,0,0
12057011515,1400000US12057011515,1352,16,0,1336,0,0,0,0,0,0
12057011515,1400000US12057011515,1165,0,0,1165,0,0,0,0,0,0
12057011515,1400000US12057011515,1170,0,0,1170,0,0,0,0,0,0
12057011515,1400000US12057011515,958,0,0,958,0,0,0,0,0,0
12057011515,1400000US12057011515,963,0,0,963,0,0,0,0,0,0
12057011516,1400000US12057011516,1298,12,10,1276,0,0,0,0,0,0
12057011516,1400000US12057011516,1143,12,10,1121,0,0,0,0,0,0
12057011516,1400000US12057011516,1143,12,10,1121,0,0,0,0,0,0
12057011516,1400000US12057011516,1047,12,10,1025,0,0,0,0,0,0
12057011516,1400000US12057011516,1047,12,10,1025,0,0,0,0,0,0
12057011517,1400000US12057011517,2388,558,18,1812,0,0,0,0,0,0
12057011517,1400000US12057011517,2036,459,11,1566,0,0,0,0,0,0
12057011517,1400000US12057011517,2061,471,11,1579,0,0,0,0,0,0
12057011517,1400000US12057011517,133,58,7,68,0,0,0,0,0,0
12057011517,1400000US12057011517,146,58,7,81,0,0,0,0,0,0
12057011517,1400000US12057011517,1877,444,11,1422,0,0,0,0,0,0
12057011517,1400000US12057011517,1890,444,11,1435,0,0,0,0,0,0
12057011517,1400000US12057011517,133,58,7,68,0,0,0,0,0,0
12057011517,1400000US12057011517,146,58,7,81,0,0,0,0,0,0
12057011517,1400000US12057011517,640,172,11,457,0,0,0,0,0,0
12057011517,1400000US12057011517,318,74,0,244,0,0,0,0,0,0
12057011517,1400000US12057011517,281,101,0,180,0,0,0,0,0,0
12057011518,1400000US12057011518,1307,16,29,1262,0,0,0,0,0,0
12057011518,1400000US12057011518,1265,16,29,1220,0,0,0,0,0,0
12057011518,1400000US12057011518,1280,16,29,1235,0,0,0,0,0,0
12057011518,1400000US12057011518,1096,0,13,1083,0,0,0,0,0,0
12057011518,1400000US12057011518,1111,0,13,1098,0,0,0,0,0,0
12057011519,1400000US12057011519,786,286,7,483,0,0,10,0,0,0
12057011519,1400000US12057011519,721,264,7,440,0,0,10,0,0,0
12057011519,1400000US12057011519,721,264,7,440,0,0,10,0,0,0
12057011519,1400000US12057011519,645,264,7,364,0,0,10,0,0,0
12057011519,1400000US12057011519,645,264,7,364,0,0,10,0,0,0
12057011520,1400000US12057011520,1768,622,0,1146,0,0,0,0,0,0
12057011520,1400000US12057011520,1536,569,0,967,0,0,0,0,0,0
12057011520,1400000US12057011520,1546,579,0,967,0,0,0,0,0,0
12057011520,1400000US12057011520,1440,523,0,917,0,0,0,0,0,0
12057011520,1400000US12057011520,1450,533,0,917,0,0,0,0,0,0
12057011520,1400000US12057011520,372,148,0,224,0,0,0,0,0,0
12057011520,1400000US12057011520,230,58,0,172,0,0,0,0,0,0
12057011521,1400000US12057011521,2070,73,17,1953,14,0,0,0,0,13
