Id2,Id,Estimate; Total:,Estimate; Total: - Complete kitchen facilities,Estimate; Total: - Lacking complete kitchen facilities
12011060123,1400000US12011060123,1530,1530,0
12011060123,1400000US12011060123,825,825,0
12011060123,1400000US12011060123,825,825,0
12011060123,1400000US12011060123,537,537,0
12011060123,1400000US12011060123,537,537,0
12011060123,1400000US12011060123,746,746,0
12011060123,1400000US12011060123,746,746,0
12011060123,1400000US12011060123,537,537,0
12011060123,1400000US12011060123,537,537,0
12011060124,1400000US12011060124,2580,2580,0
12011060124,1400000US12011060124,1308,1308,0
12011060124,1400000US12011060124,1319,1319,0
12011060124,1400000US12011060124,974,974,0
12011060124,1400000US12011060124,1000,1000,0
12011060124,1400000US12011060124,1069,1069,0
12011060124,1400000US12011060124,1069,1069,0
12011060124,1400000US12011060124,966,966,0
12011060124,1400000US12011060124,992,992,0
12011060124,1400000US12011060124,650,650,0
12011060125,1400000US12011060125,737,737,0
12011060125,1400000US12011060125,471,471,0
12011060125,1400000US12011060125,471,471,0
12011060125,1400000US12011060125,471,471,0
12011060125,1400000US12011060125,471,471,0
12011060126,1400000US12011060126,1958,1958,0
12011060126,1400000US12011060126,705,705,0
12011060126,1400000US12011060126,705,705,0
12011060126,1400000US12011060126,1027,1027,0
12011060126,1400000US12011060126,1027,1027,0
12011060126,1400000US12011060126,690,690,0
12011060126,1400000US12011060126,690,690,0
12011060126,1400000US12011060126,1027,1027,0
12011060126,1400000US12011060126,1027,1027,0
12011060126,1400000US12011060126,592,592,0
12011060126,1400000US12011060126,410,410,0
12011060127,1400000US12011060127,1198,1198,0
12011060127,1400000US12011060127,888,888,0
12011060127,1400000US12011060127,896,896,0
12011060127,1400000US12011060127,568,568,0
12011060127,1400000US12011060127,576,576,0
12011060128,1400000US12011060128,2332,2258,74
12011060128,1400000US12011060128,1171,1171,0
12011060128,1400000US12011060128,1223,1223,0
12011060128,1400000US12011060128,845,809,36
12011060128,1400000US12011060128,945,909,36
12011060128,1400000US12011060128,869,869,0
12011060128,1400000US12011060128,893,893,0
12011060128,1400000US12011060128,834,798,36
12011060128,1400000US12011060128,906,870,36
12011060128,1400000US12011060128,570,534,36
12011060203,1400000US12011060203,1590,1572,18
12011060203,1400000US12011060203,1336,1318,18
12011060203,1400000US12011060203,1336,1318,18
12011060203,1400000US12011060203,1299,1281,18
12011060203,1400000US12011060203,1299,1281,18
12011060203,1400000US12011060203,834,826,8
12011060203,1400000US12011060203,333,333,0
12011060203,1400000US12011060203,447,439,8
12011060206,1400000US12011060206,1954,1949,5
12011060206,1400000US12011060206,1193,1188,5
12011060206,1400000US12011060206,1252,1247,5
12011060206,1400000US12011060206,563,563,0
12011060206,1400000US12011060206,578,578,0
12011060206,1400000US12011060206,532,527,5
12011060206,1400000US12011060206,847,847,0
12011060206,1400000US12011060206,862,862,0
12011060207,1400000US12011060207,2014,2014,0
12011060207,1400000US12011060207,1244,1244,0
12011060207,1400000US12011060207,1259,1259,0
12011060207,1400000US12011060207,578,578,0
12011060207,1400000US12011060207,578,578,0
12011060207,1400000US12011060207,945,945,0
12011060207,1400000US12011060207,945,945,0
12011060207,1400000US12011060207,578,578,0
12011060207,1400000US12011060207,578,578,0
12011060207,1400000US12011060207,516,516,0
12011060208,1400000US12011060208,1719,1710,9
12011060208,1400000US12011060208,448,448,0
12011060208,1400000US12011060208,508,508,0
12011060208,1400000US12011060208,1098,1089,9
12011060208,1400000US12011060208,1137,1128,9
12011060208,1400000US12011060208,398,398,0
12011060208,1400000US12011060208,1090,1081,9
12011060208,1400000US12011060208,1129,1120,9
12011060208,1400000US12011060208,680,671,9
12011060208,1400000US12011060208,285,276,9
12011060208,1400000US12011060208,331,331,0
12011060209,1400000US12011060209,729,717,12
12011060209,1400000US12011060209,495,483,12
12011060209,1400000US12011060209,504,492,12
12011060209,1400000US12011060209,469,469,0
12011060209,1400000US12011060209,478,478,0
12011060209,1400000US12011060209,327,327,0
12011060210,1400000US12011060210,1017,1017,0
12011060210,1400000US12011060210,908,908,0
12011060210,1400000US12011060210,908,908,0
12011060210,1400000US12011060210,707,707,0
12011060210,1400000US12011060210,707,707,0
12011060211,1400000US12011060211,2317,2281,36
12011060211,1400000US12011060211,2084,2048,36
12011060211,1400000US12011060211,2084,2048,36
12011060211,1400000US12011060211,1793,1757,36
12011060211,1400000US12011060211,1793,1757,36
12011060212,1400000US12011060212,997,997,0
12011060212,1400000US12011060212,669,669,0
12011060212,1400000US12011060212,669,669,0
12011060212,1400000US12011060212,233,233,0
12011060212,1400000US12011060212,495,495,0
12011060212,1400000US12011060212,495,495,0
12011060213,1400000US12011060213,2701,2701,0
12011060213,1400000US12011060213,2311,2311,0
12011060213,1400000US12011060213,2311,2311,0
12011060213,1400000US12011060213,544,544,0
12011060213,1400000US12011060213,1831,1831,0
12011060213,1400000US12011060213,1831,1831,0
12011060213,1400000US12011060213,480,480,0
12011060213,1400000US12011060213,480,480,0
12011060302,1400000US12011060302,2013,1992,21
12011060302,1400000US12011060302,1785,1785,0
12011060302,1400000US12011060302,1829,1820,9
12011060302,1400000US12011060302,1785,1785,0
12011060302,1400000US12011060302,1829,1820,9
12011060302,1400000US12011060302,818,809,9
12011060302,1400000US12011060302,319,310,9
12011060302,1400000US12011060302,487,487,0
12011060303,1400000US12011060303,1554,1554,0
12011060303,1400000US12011060303,1421,1421,0
12011060303,1400000US12011060303,1480,1480,0
12011060303,1400000US12011060303,1421,1421,0
12011060303,1400000US12011060303,1480,1480,0
12011060303,1400000US12011060303,836,836,0
12011060303,1400000US12011060303,538,538,0
12011060304,1400000US12011060304,850,850,0
12011060304,1400000US12011060304,810,810,0
12011060304,1400000US12011060304,810,810,0
12011060304,1400000US12011060304,810,810,0
12011060304,1400000US12011060304,810,810,0
12011060304,1400000US12011060304,359,359,0
12011060305,1400000US12011060305,1038,1038,0
12011060305,1400000US12011060305,802,802,0
12011060305,1400000US12011060305,802,802,0
12011060305,1400000US12011060305,788,788,0
12011060305,1400000US12011060305,788,788,0
12011060306,1400000US12011060306,1037,1037,0
12011060306,1400000US12011060306,625,625,0
12011060306,1400000US12011060306,632,632,0
12011060306,1400000US12011060306,554,554,0
12011060306,1400000US12011060306,554,554,0
12011060401,1400000US12011060401,1836,1836,0
12011060401,1400000US12011060401,390,390,0
12011060401,1400000US12011060401,1386,1386,0
12011060401,1400000US12011060401,1398,1398,0
12011060401,1400000US12011060401,1310,1310,0
12011060401,1400000US12011060401,1322,1322,0
12011060401,1400000US12011060401,733,733,0
12011060401,1400000US12011060401,493,493,0
12011060402,1400000US12011060402,2238,2238,0
12011060402,1400000US12011060402,2111,2111,0
12011060402,1400000US12011060402,2111,2111,0
12011060402,1400000US12011060402,2111,2111,0
12011060402,1400000US12011060402,2111,2111,0
12011060402,1400000US12011060402,990,990,0
12011060402,1400000US12011060402,686,686,0
12011060403,1400000US12011060403,2334,2304,30
12011060403,1400000US12011060403,1949,1919,30
12011060403,1400000US12011060403,1978,1948,30
12011060403,1400000US12011060403,1864,1834,30
12011060403,1400000US12011060403,1893,1863,30
12011060403,1400000US12011060403,820,790,30
12011060501,1400000US12011060501,2398,2398,0
12011060501,1400000US12011060501,1381,1381,0
12011060501,1400000US12011060501,1401,1401,0
12011060501,1400000US12011060501,779,779,0
12011060501,1400000US12011060501,779,779,0
12011060501,1400000US12011060501,489,489,0
12011060501,1400000US12011060501,1060,1060,0
12011060501,1400000US12011060501,1080,1080,0
12011060501,1400000US12011060501,690,690,0
12011060501,1400000US12011060501,690,690,0
12011060501,1400000US12011060501,491,491,0
12011060503,1400000US12011060503,1796,1765,31
12011060503,1400000US12011060503,1470,1439,31
12011060503,1400000US12011060503,1483,1452,31
12011060503,1400000US12011060503,246,246,0
12011060503,1400000US12011060503,1247,1216,31
12011060503,1400000US12011060503,1260,1229,31
12011060504,1400000US12011060504,1649,1649,0
12011060504,1400000US12011060504,1407,1407,0
12011060504,1400000US12011060504,1427,1427,0
12011060504,1400000US12011060504,256,256,0
12011060504,1400000US12011060504,1169,1169,0
12011060504,1400000US12011060504,1189,1189,0
12011060504,1400000US12011060504,238,238,0
12011060504,1400000US12011060504,238,238,0
12011060505,1400000US12011060505,2436,2396,40
12011060505,1400000US12011060505,2017,1977,40
12011060505,1400000US12011060505,2053,2013,40
12011060505,1400000US12011060505,1764,1724,40
12011060505,1400000US12011060505,1800,1760,40
12011060603,1400000US12011060603,1697,1697,0
12011060603,1400000US12011060603,1344,1344,0
12011060603,1400000US12011060603,1385,1385,0
12011060603,1400000US12011060603,418,418,0
12011060603,1400000US12011060603,1028,1028,0
12011060603,1400000US12011060603,1060,1060,0
12011060603,1400000US12011060603,316,316,0
12011060603,1400000US12011060603,325,325,0
12011060605,1400000US12011060605,1435,1435,0
12011060605,1400000US12011060605,1108,1108,0
12011060605,1400000US12011060605,1137,1137,0
12011060605,1400000US12011060605,868,868,0
12011060605,1400000US12011060605,886,886,0
12011060606,1400000US12011060606,2534,2486,48
12011060606,1400000US12011060606,1800,1752,48
12011060606,1400000US12011060606,1846,1798,48
12011060606,1400000US12011060606,460,460,0
12011060606,1400000US12011060606,532,532,0
12011060606,1400000US12011060606,533,485,48
12011060606,1400000US12011060606,290,242,48
12011060606,1400000US12011060606,1374,1374,0
12011060606,1400000US12011060606,1413,1413,0
12011060606,1400000US12011060606,434,434,0
12011060606,1400000US12011060606,499,499,0
12011060606,1400000US12011060606,426,378,48
12011060606,1400000US12011060606,433,385,48
12011060607,1400000US12011060607,1000,1000,0
12011060607,1400000US12011060607,848,848,0
12011060607,1400000US12011060607,866,866,0
12011060607,1400000US12011060607,740,740,0
12011060607,1400000US12011060607,740,740,0
12011060608,1400000US12011060608,3248,3248,0
12011060608,1400000US12011060608,2701,2701,0
12011060608,1400000US12011060608,2718,2718,0
12011060608,1400000US12011060608,412,412,0
12011060608,1400000US12011060608,636,636,0
12011060608,1400000US12011060608,2117,2117,0
12011060608,1400000US12011060608,2134,2134,0
12011060608,1400000US12011060608,412,412,0
12011060608,1400000US12011060608,584,584,0
12011060609,1400000US12011060609,1553,1553,0
12011060609,1400000US12011060609,1222,1222,0
12011060609,1400000US12011060609,1222,1222,0
12011060609,1400000US12011060609,981,981,0
12011060609,1400000US12011060609,981,981,0
12011060700,1400000US12011060700,1147,1138,9
12011060700,1400000US12011060700,767,758,9
12011060700,1400000US12011060700,791,782,9
12011060700,1400000US12011060700,354,354,0
12011060700,1400000US12011060700,737,728,9
12011060700,1400000US12011060700,761,752,9
12011060700,1400000US12011060700,354,354,0
12011060700,1400000US12011060700,235,235,0
12011060801,1400000US12011060801,691,691,0
12011060801,1400000US12011060801,537,537,0
12011060801,1400000US12011060801,549,549,0
12011060801,1400000US12011060801,461,461,0
12011060801,1400000US12011060801,461,461,0
12011060802,1400000US12011060802,2154,2095,59
12011060802,1400000US12011060802,333,333,0
12011060802,1400000US12011060802,1681,1622,59
12011060802,1400000US12011060802,1696,1637,59
12011060802,1400000US12011060802,1633,1574,59
12011060802,1400000US12011060802,1633,1574,59
12011060802,1400000US12011060802,729,702,27
12011060802,1400000US12011060802,379,379,0
12011060900,1400000US12011060900,1544,1544,0
12011060900,1400000US12011060900,1264,1264,0
12011060900,1400000US12011060900,1276,1276,0
12011060900,1400000US12011060900,1106,1106,0
12011060900,1400000US12011060900,1106,1106,0
12011061001,1400000US12011061001,2237,2237,0
12011061001,1400000US12011061001,1982,1982,0
12011061001,1400000US12011061001,2040,2040,0
12011061001,1400000US12011061001,353,353,0
12011061001,1400000US12011061001,1649,1649,0
12011061001,1400000US12011061001,1687,1687,0
12011061001,1400000US12011061001,353,353,0
12011061001,1400000US12011061001,363,363,0
12011061001,1400000US12011061001,267,267,0
12011061002,1400000US12011061002,3225,3212,13
12011061002,1400000US12011061002,2593,2580,13
12011061002,1400000US12011061002,2661,2648,13
12011061002,1400000US12011061002,521,521,0
12011061002,1400000US12011061002,288,288,0
12011061002,1400000US12011061002,2127,2114,13
12011061002,1400000US12011061002,2195,2182,13
12011061002,1400000US12011061002,466,466,0
12011061002,1400000US12011061002,466,466,0
12011061002,1400000US12011061002,488,488,0
12011061100,1400000US12011061100,2087,2038,49
12011061100,1400000US12011061100,1693,1659,34
12011061100,1400000US12011061100,1733,1684,49
12011061100,1400000US12011061100,205,205,0
12011061100,1400000US12011061100,1099,1099,0
12011061100,1400000US12011061100,473,473,0
12011061100,1400000US12011061100,320,320,0
12011061100,1400000US12011061100,747,713,34
12011061100,1400000US12011061100,762,713,49
12011061100,1400000US12011061100,946,946,0
12011061100,1400000US12011061100,971,971,0
12011070101,1400000US12011070101,3518,3472,46
12011070101,1400000US12011070101,2758,2712,46
12011070101,1400000US12011070101,2878,2832,46
12011070101,1400000US12011070101,447,447,0
12011070101,1400000US12011070101,875,829,46
12011070101,1400000US12011070101,328,313,15
12011070101,1400000US12011070101,2128,2128,0
12011070101,1400000US12011070101,2164,2164,0
12011070101,1400000US12011070101,630,584,46
12011070101,1400000US12011070101,714,668,46
12011070101,1400000US12011070101,545,545,0
12011070102,1400000US12011070102,519,519,0
12011070102,1400000US12011070102,511,511,0
12011070102,1400000US12011070102,511,511,0
12011070102,1400000US12011070102,400,400,0
12011070102,1400000US12011070102,400,400,0
12011070204,1400000US12011070204,1783,1737,46
12011070204,1400000US12011070204,1211,1211,0
12011070204,1400000US12011070204,1255,1255,0
12011070204,1400000US12011070204,477,477,0
12011070204,1400000US12011070204,872,872,0
12011070204,1400000US12011070204,898,898,0
12011070205,1400000US12011070205,1758,1758,0
12011070205,1400000US12011070205,1595,1595,0
12011070205,1400000US12011070205,1636,1636,0
12011070205,1400000US12011070205,413,413,0
12011070205,1400000US12011070205,230,230,0
12011070205,1400000US12011070205,1232,1232,0
12011070205,1400000US12011070205,1273,1273,0
12011070205,1400000US12011070205,363,363,0
12011070205,1400000US12011070205,363,363,0
12011070205,1400000US12011070205,237,237,0
12011070207,1400000US12011070207,2895,2883,12
12011070207,1400000US12011070207,2742,2730,12
12011070207,1400000US12011070207,2742,2730,12
12011070207,1400000US12011070207,487,487,0
12011070207,1400000US12011070207,2291,2279,12
12011070207,1400000US12011070207,2291,2279,12
12011070207,1400000US12011070207,451,451,0
12011070207,1400000US12011070207,451,451,0
12011070207,1400000US12011070207,508,508,0
12011070208,1400000US12011070208,2684,2684,0
12011070208,1400000US12011070208,2303,2303,0
12011070208,1400000US12011070208,2303,2303,0
12011070208,1400000US12011070208,457,457,0
12011070208,1400000US12011070208,1947,1947,0
12011070208,1400000US12011070208,1947,1947,0
12011070208,1400000US12011070208,356,356,0
12011070208,1400000US12011070208,356,356,0
12011070208,1400000US12011070208,363,363,0
12011070208,1400000US12011070208,551,551,0
12011070208,1400000US12011070208,431,431,0
12011070208,1400000US12011070208,270,270,0
12011070209,1400000US12011070209,1759,1759,0
12011070209,1400000US12011070209,1603,1603,0
12011070209,1400000US12011070209,1603,1603,0
12011070209,1400000US12011070209,1428,1428,0
12011070209,1400000US12011070209,1428,1428,0
12011070210,1400000US12011070210,1600,1600,0
12011070210,1400000US12011070210,1478,1478,0
12011070210,1400000US12011070210,1478,1478,0
12011070210,1400000US12011070210,1282,1282,0
12011070210,1400000US12011070210,1282,1282,0
12011070211,1400000US12011070211,2147,2136,11
12011070211,1400000US12011070211,1862,1851,11
12011070211,1400000US12011070211,1862,1851,11
12011070211,1400000US12011070211,298,287,11
12011070211,1400000US12011070211,1626,1626,0
12011070211,1400000US12011070211,1626,1626,0
12011070211,1400000US12011070211,236,225,11
12011070211,1400000US12011070211,236,225,11
12011070211,1400000US12011070211,400,400,0
12011070304,1400000US12011070304,2461,2461,0
12011070304,1400000US12011070304,2061,2061,0
12011070304,1400000US12011070304,2080,2080,0
12011070304,1400000US12011070304,592,592,0
12011070304,1400000US12011070304,487,487,0
12011070304,1400000US12011070304,1542,1542,0
12011070304,1400000US12011070304,1561,1561,0
12011070304,1400000US12011070304,519,519,0
12011070304,1400000US12011070304,519,519,0
12011070304,1400000US12011070304,325,325,0
12011070304,1400000US12011070304,328,328,0
12011070305,1400000US12011070305,2725,2725,0
12011070305,1400000US12011070305,2375,2375,0
12011070305,1400000US12011070305,2375,2375,0
12011070305,1400000US12011070305,829,829,0
12011070305,1400000US12011070305,396,396,0
12011070305,1400000US12011070305,1837,1837,0
12011070305,1400000US12011070305,1837,1837,0
12011070305,1400000US12011070305,538,538,0
12011070305,1400000US12011070305,538,538,0
12011070305,1400000US12011070305,551,551,0
12011070306,1400000US12011070306,2013,2013,0
12011070306,1400000US12011070306,1797,1797,0
12011070306,1400000US12011070306,1808,1808,0
12011070306,1400000US12011070306,453,453,0
12011070306,1400000US12011070306,133,133,0
12011070306,1400000US12011070306,244,244,0
12011070306,1400000US12011070306,172,172,0
12011070306,1400000US12011070306,1379,1379,0
12011070306,1400000US12011070306,1390,1390,0
12011070306,1400000US12011070306,418,418,0
12011070306,1400000US12011070306,418,418,0
12011070306,1400000US12011070306,225,225,0
12011070306,1400000US12011070306,328,328,0
12011070306,1400000US12011070306,183,183,0
12011070310,1400000US12011070310,1077,1077,0
12011070310,1400000US12011070310,966,966,0
12011070310,1400000US12011070310,998,998,0
12011070310,1400000US12011070310,435,435,0
12011070310,1400000US12011070310,320,320,0
12011070310,1400000US12011070310,258,258,0
12011070310,1400000US12011070310,568,568,0
12011070310,1400000US12011070310,582,582,0
12011070310,1400000US12011070310,398,398,0
12011070310,1400000US12011070310,416,416,0
12011070311,1400000US12011070311,1852,1839,13
12011070311,1400000US12011070311,1583,1570,13
12011070311,1400000US12011070311,1583,1570,13
12011070311,1400000US12011070311,547,534,13
12011070311,1400000US12011070311,347,334,13
12011070311,1400000US12011070311,335,322,13
12011070311,1400000US12011070311,1093,1093,0
12011070311,1400000US12011070311,1093,1093,0
12011070311,1400000US12011070311,490,477,13
12011070311,1400000US12011070311,490,477,13
12011070312,1400000US12011070312,2193,2193,0
12011070312,1400000US12011070312,2000,2000,0
12011070312,1400000US12011070312,2032,2032,0
12011070312,1400000US12011070312,425,425,0
12011070312,1400000US12011070312,311,311,0
12011070312,1400000US12011070312,234,234,0
12011070312,1400000US12011070312,1609,1609,0
12011070312,1400000US12011070312,1626,1626,0
12011070312,1400000US12011070312,391,391,0
12011070312,1400000US12011070312,406,406,0
12011070313,1400000US12011070313,3074,3065,9
12011070313,1400000US12011070313,2479,2470,9
12011070313,1400000US12011070313,2479,2470,9
12011070313,1400000US12011070313,1234,1225,9
12011070313,1400000US12011070313,723,714,9
12011070313,1400000US12011070313,609,600,9
12011070313,1400000US12011070313,356,356,0
12011070313,1400000US12011070313,1359,1359,0
12011070313,1400000US12011070313,1359,1359,0
12011070313,1400000US12011070313,1120,1111,9
12011070313,1400000US12011070313,1120,1111,9
12011070313,1400000US12011070313,401,401,0
12011070314,1400000US12011070314,1358,1358,0
12011070314,1400000US12011070314,1093,1093,0
12011070314,1400000US12011070314,1097,1097,0
12011070314,1400000US12011070314,511,511,0
12011070314,1400000US12011070314,314,314,0
12011070314,1400000US12011070314,611,611,0
12011070314,1400000US12011070314,615,615,0
12011070314,1400000US12011070314,482,482,0
12011070314,1400000US12011070314,482,482,0
12011070315,1400000US12011070315,1540,1540,0
12011070315,1400000US12011070315,1215,1215,0
12011070315,1400000US12011070315,1245,1245,0
12011070315,1400000US12011070315,421,421,0
12011070315,1400000US12011070315,216,216,0
12011070315,1400000US12011070315,914,914,0
12011070315,1400000US12011070315,944,944,0
12011070315,1400000US12011070315,301,301,0
12011070315,1400000US12011070315,301,301,0
12011070315,1400000US12011070315,236,236,0
12011070315,1400000US12011070315,169,169,0
12011070316,1400000US12011070316,1735,1735,0
12011070316,1400000US12011070316,1460,1460,0
12011070316,1400000US12011070316,1460,1460,0
12011070316,1400000US12011070316,383,383,0
12011070316,1400000US12011070316,139,139,0
12011070316,1400000US12011070316,1095,1095,0
12011070316,1400000US12011070316,1095,1095,0
12011070316,1400000US12011070316,365,365,0
12011070316,1400000US12011070316,365,365,0
12011070316,1400000US12011070316,294,294,0
12011070317,1400000US12011070317,3891,3879,12
12011070317,1400000US12011070317,3225,3225,0
12011070317,1400000US12011070317,3270,3270,0
12011070317,1400000US12011070317,268,268,0
12011070317,1400000US12011070317,203,191,12
12011070317,1400000US12011070317,229,217,12
12011070317,1400000US12011070317,1961,1961,0
12011070317,1400000US12011070317,1572,1572,0
12011070317,1400000US12011070317,1366,1366,0
12011070317,1400000US12011070317,382,382,0
12011070317,1400000US12011070317,714,714,0
12011070317,1400000US12011070317,1485,1485,0
12011070317,1400000US12011070317,1511,1511,0
12011070317,1400000US12011070317,192,180,12
12011070317,1400000US12011070317,218,206,12
12011070317,1400000US12011070317,1740,1740,0
12011070317,1400000US12011070317,1759,1759,0
12011070317,1400000US12011070317,258,258,0
12011070318,1400000US12011070318,2138,2138,0
12011070318,1400000US12011070318,1968,1968,0
12011070318,1400000US12011070318,1968,1968,0
12011070318,1400000US12011070318,720,720,0
12011070318,1400000US12011070318,584,584,0
12011070318,1400000US12011070318,513,513,0
12011070318,1400000US12011070318,1280,1280,0
12011070318,1400000US12011070318,1280,1280,0
12011070318,1400000US12011070318,688,688,0
12011070318,1400000US12011070318,688,688,0
12011070319,1400000US12011070319,1391,1391,0
12011070319,1400000US12011070319,1230,1230,0
12011070319,1400000US12011070319,1238,1238,0
12011070319,1400000US12011070319,533,533,0
12011070319,1400000US12011070319,381,381,0
12011070319,1400000US12011070319,310,310,0
12011070319,1400000US12011070319,774,774,0
12011070319,1400000US12011070319,774,774,0
12011070319,1400000US12011070319,456,456,0
12011070319,1400000US12011070319,464,464,0
12011070320,1400000US12011070320,1858,1858,0
12011070320,1400000US12011070320,1605,1605,0
12011070320,1400000US12011070320,1628,1628,0
12011070320,1400000US12011070320,693,693,0
12011070320,1400000US12011070320,567,567,0
12011070320,1400000US12011070320,407,407,0
12011070320,1400000US12011070320,964,964,0
12011070320,1400000US12011070320,974,974,0
12011070320,1400000US12011070320,641,641,0
12011070320,1400000US12011070320,654,654,0
12011070321,1400000US12011070321,1149,1149,0
12011070321,1400000US12011070321,1044,1044,0
12011070321,1400000US12011070321,1060,1060,0
12011070321,1400000US12011070321,295,295,0
12011070321,1400000US12011070321,790,790,0
12011070321,1400000US12011070321,790,790,0
12011070322,1400000US12011070322,2548,2548,0
12011070322,1400000US12011070322,2105,2105,0
12011070322,1400000US12011070322,2158,2158,0
12011070322,1400000US12011070322,266,266,0
12011070322,1400000US12011070322,1385,1385,0
12011070322,1400000US12011070322,1171,1171,0
12011070322,1400000US12011070322,998,998,0
12011070322,1400000US12011070322,531,531,0
12011070322,1400000US12011070322,1000,1000,0
12011070322,1400000US12011070322,1027,1027,0
12011070322,1400000US12011070322,1105,1105,0
12011070322,1400000US12011070322,1131,1131,0
12011070401,1400000US12011070401,2065,2051,14
12011070401,1400000US12011070401,1690,1676,14
12011070401,1400000US12011070401,1738,1724,14
12011070401,1400000US12011070401,493,479,14
12011070401,1400000US12011070401,141,127,14
12011070401,1400000US12011070401,299,299,0
12011070401,1400000US12011070401,1313,1313,0
12011070401,1400000US12011070401,1351,1351,0
12011070401,1400000US12011070401,377,363,14
12011070401,1400000US12011070401,387,373,14
12011070401,1400000US12011070401,285,285,0
12011070401,1400000US12011070401,271,271,0
12011070402,1400000US12011070402,987,987,0
12011070402,1400000US12011070402,939,939,0
12011070402,1400000US12011070402,939,939,0
12011070402,1400000US12011070402,819,819,0
12011070402,1400000US12011070402,819,819,0
12011070402,1400000US12011070402,202,202,0
12011070402,1400000US12011070402,251,251,0
12011070402,1400000US12011070402,226,226,0
12011070403,1400000US12011070403,1664,1664,0
12011070403,1400000US12011070403,1407,1407,0
12011070403,1400000US12011070403,1454,1454,0
12011070403,1400000US12011070403,247,247,0
12011070403,1400000US12011070403,1224,1224,0
12011070403,1400000US12011070403,1271,1271,0
12011070403,1400000US12011070403,300,300,0
12011070403,1400000US12011070403,369,369,0
12011070403,1400000US12011070403,342,342,0
12011070404,1400000US12011070404,1060,1060,0
12011070404,1400000US12011070404,1040,1040,0
12011070404,1400000US12011070404,1052,1052,0
12011070404,1400000US12011070404,919,919,0
12011070404,1400000US12011070404,931,931,0
12011070404,1400000US12011070404,180,180,0
12011070405,1400000US12011070405,1716,1716,0
12011070405,1400000US12011070405,1389,1389,0
12011070405,1400000US12011070405,1413,1413,0
12011070405,1400000US12011070405,304,304,0
12011070405,1400000US12011070405,1174,1174,0
12011070405,1400000US12011070405,1198,1198,0
12011070405,1400000US12011070405,215,215,0
12011070405,1400000US12011070405,215,215,0
12011070501,1400000US12011070501,1751,1751,0
12011070501,1400000US12011070501,1432,1432,0
12011070501,1400000US12011070501,1455,1455,0
12011070501,1400000US12011070501,313,313,0
12011070501,1400000US12011070501,147,147,0
12011070501,1400000US12011070501,1200,1200,0
12011070501,1400000US12011070501,1200,1200,0
12011070501,1400000US12011070501,232,232,0
12011070501,1400000US12011070501,255,255,0
12011070502,1400000US12011070502,2194,2194,0
12011070502,1400000US12011070502,1318,1318,0
12011070502,1400000US12011070502,1327,1327,0
12011070502,1400000US12011070502,553,553,0
12011070502,1400000US12011070502,553,553,0
12011070502,1400000US12011070502,910,910,0
12011070502,1400000US12011070502,557,557,0
12011070502,1400000US12011070502,655,655,0
12011070502,1400000US12011070502,655,655,0
12011070502,1400000US12011070502,493,493,0
12011070502,1400000US12011070502,493,493,0
12011070502,1400000US12011070502,663,663,0
12011070502,1400000US12011070502,672,672,0
12011070601,1400000US12011070601,1671,1671,0
12011070601,1400000US12011070601,1405,1405,0
12011070601,1400000US12011070601,1439,1439,0
12011070601,1400000US12011070601,616,616,0
12011070601,1400000US12011070601,344,344,0
12011070601,1400000US12011070601,894,894,0
12011070601,1400000US12011070601,916,916,0
12011070601,1400000US12011070601,511,511,0
12011070601,1400000US12011070601,523,523,0
12011070602,1400000US12011070602,1541,1541,0
12011070602,1400000US12011070602,1426,1426,0
12011070602,1400000US12011070602,1426,1426,0
12011070602,1400000US12011070602,249,249,0
12011070602,1400000US12011070602,1187,1187,0
12011070602,1400000US12011070602,1187,1187,0
12011080101,1400000US12011080101,2402,2402,0
12011080101,1400000US12011080101,2185,2185,0
12011080101,1400000US12011080101,2222,2222,0
12011080101,1400000US12011080101,1836,1836,0
12011080101,1400000US12011080101,1873,1873,0
12011080101,1400000US12011080101,715,715,0
12011080102,1400000US12011080102,1669,1669,0
12011080102,1400000US12011080102,1170,1170,0
12011080102,1400000US12011080102,1263,1263,0
12011080102,1400000US12011080102,1027,1027,0
12011080102,1400000US12011080102,1109,1109,0
12011080103,1400000US12011080103,834,810,24
12011080103,1400000US12011080103,632,608,24
12011080103,1400000US12011080103,668,644,24
12011080103,1400000US12011080103,557,533,24
12011080103,1400000US12011080103,557,533,24
12011080200,1400000US12011080200,524,496,28
12011080200,1400000US12011080200,516,488,28
12011080200,1400000US12011080200,516,488,28
12011080200,1400000US12011080200,465,437,28
12011080200,1400000US12011080200,465,437,28
12011080402,1400000US12011080402,1078,1078,0
12011080402,1400000US12011080402,1047,1047,0
12011080402,1400000US12011080402,1052,1052,0
12011080402,1400000US12011080402,935,935,0
12011080402,1400000US12011080402,940,940,0
12011080403,1400000US12011080403,2133,2106,27
12011080403,1400000US12011080403,1839,1812,27
12011080403,1400000US12011080403,1839,1812,27
12011080403,1400000US12011080403,791,764,27
12011080403,1400000US12011080403,1107,1107,0
12011080403,1400000US12011080403,1107,1107,0
12011080403,1400000US12011080403,732,705,27
12011080403,1400000US12011080403,732,705,27
12011080405,1400000US12011080405,970,970,0
12011080405,1400000US12011080405,738,738,0
12011080405,1400000US12011080405,768,768,0
12011080405,1400000US12011080405,611,611,0
12011080405,1400000US12011080405,641,641,0
12011080406,1400000US12011080406,2543,2543,0
12011080406,1400000US12011080406,2223,2223,0
