Id2,Id,Estimate; Total:,Estimate; Total: - Less than 10 minutes,Estimate; Total: - 10 to 14 minutes,Estimate; Total: - 15 to 19 minutes,Estimate; Total: - 20 to 24 minutes,Estimate; Total: - 25 to 29 minutes,Estimate; Total: - 30 to 34 minutes,Estimate; Total: - 35 to 44 minutes,Estimate; Total: - 45 to 59 minutes,Estimate; Total: - 60 or more minutes,Estimate; Total: - Public transportation (excluding taxicab):
12071000402,1400000US12071000402,695,100,64,78,103,31,155,56,97,11,0
12071000502,1400000US12071000502,986,143,146,182,217,107,138,0,25,28,16
12071000502,1400000US12071000502,929,123,127,173,208,107,138,0,25,28,16
12071000502,1400000US12071000502,938,123,127,182,208,107,138,0,25,28,16
12071000502,1400000US12071000502,929,123,127,173,208,107,138,0,25,28,16
12071000502,1400000US12071000502,938,123,127,182,208,107,138,0,25,28,16
12071000503,1400000US12071000503,1612,113,369,173,312,186,210,76,89,84,18
12071000503,1400000US12071000503,307,19,17,69,32,103,37,13,17,0,0
12071000503,1400000US12071000503,318,19,17,69,32,103,48,13,17,0,0
12071000503,1400000US12071000503,900,49,226,77,253,53,126,16,62,38,18
12071000503,1400000US12071000503,954,49,253,104,253,53,126,16,62,38,18
12071000503,1400000US12071000503,639,64,170,96,27,89,60,60,27,46,0
12071000503,1400000US12071000503,873,49,199,77,253,53,126,16,62,38,18
12071000503,1400000US12071000503,873,49,199,77,253,53,126,16,62,38,18
12071000504,1400000US12071000504,1133,99,158,59,127,38,335,82,101,134,71
12071000504,1400000US12071000504,435,3,97,31,42,0,133,47,11,71,21
12071000504,1400000US12071000504,435,3,97,31,42,0,133,47,11,71,21
12071000504,1400000US12071000504,375,40,46,9,11,12,133,35,50,39,50
12071000504,1400000US12071000504,375,40,46,9,11,12,133,35,50,39,50
12071000504,1400000US12071000504,594,59,97,21,74,26,192,11,40,74,0
12071000504,1400000US12071000504,375,40,46,9,11,12,133,35,50,39,50
12071000504,1400000US12071000504,375,40,46,9,11,12,133,35,50,39,50
12071000600,1400000US12071000600,1332,200,135,293,153,15,305,0,130,101,20
12071000600,1400000US12071000600,1305,200,135,293,153,15,278,0,130,101,20
12071000600,1400000US12071000600,1305,200,135,293,153,15,278,0,130,101,20
12071000600,1400000US12071000600,1305,200,135,293,153,15,278,0,130,101,20
12071000600,1400000US12071000600,1305,200,135,293,153,15,278,0,130,101,20
12071000700,1400000US12071000700,565,74,100,60,121,47,32,29,4,98,30
12071000800,1400000US12071000800,458,56,115,71,83,8,48,19,0,58,0
12071000800,1400000US12071000800,446,56,103,71,83,8,48,19,0,58,0
12071000800,1400000US12071000800,446,56,103,71,83,8,48,19,0,58,0
12071000800,1400000US12071000800,422,56,103,71,83,8,48,19,0,34,0
12071000800,1400000US12071000800,422,56,103,71,83,8,48,19,0,34,0
12071000900,1400000US12071000900,1321,276,367,302,100,19,175,0,61,21,0
12071000900,1400000US12071000900,1301,276,367,295,100,19,175,0,48,21,0
12071000900,1400000US12071000900,1301,276,367,295,100,19,175,0,48,21,0
12071000900,1400000US12071000900,1282,263,367,292,100,19,175,0,48,18,0
12071000900,1400000US12071000900,1282,263,367,292,100,19,175,0,48,18,0
12071001000,1400000US12071001000,2860,533,735,578,366,103,262,85,54,144,0
12071001000,1400000US12071001000,2509,509,709,407,330,99,197,85,54,119,0
12071001000,1400000US12071001000,2548,509,725,407,330,99,220,85,54,119,0
12071001000,1400000US12071001000,352,22,111,15,72,16,54,3,0,59,0
12071001000,1400000US12071001000,2250,496,608,392,258,87,188,82,54,85,0
12071001000,1400000US12071001000,2286,496,624,392,258,87,208,82,54,85,0
12071001000,1400000US12071001000,561,84,206,105,57,13,82,0,0,14,0
12071001101,1400000US12071001101,1221,122,166,277,249,50,242,43,30,42,75
12071001101,1400000US12071001101,442,71,37,42,184,25,40,0,14,29,0
12071001101,1400000US12071001101,480,71,75,42,184,25,40,0,14,29,0
12071001101,1400000US12071001101,699,51,91,235,65,25,160,43,16,13,75
12071001101,1400000US12071001101,699,51,91,235,65,25,160,43,16,13,75
12071001101,1400000US12071001101,336,39,6,42,141,25,40,0,14,29,0
12071001101,1400000US12071001101,374,39,44,42,141,25,40,0,14,29,0
12071001101,1400000US12071001101,671,51,91,207,65,25,160,43,16,13,75
12071001101,1400000US12071001101,671,51,91,207,65,25,160,43,16,13,75
12071001102,1400000US12071001102,1422,120,251,88,245,56,140,298,188,36,110
12071001102,1400000US12071001102,600,87,168,30,121,24,59,30,45,36,38
12071001102,1400000US12071001102,600,87,168,30,121,24,59,30,45,36,38
12071001102,1400000US12071001102,431,39,168,30,121,24,12,0,18,19,38
12071001102,1400000US12071001102,431,39,168,30,121,24,12,0,18,19,38
12071001201,1400000US12071001201,2672,443,277,406,648,83,318,58,221,218,68
12071001201,1400000US12071001201,1394,312,150,261,217,34,212,31,70,107,68
12071001201,1400000US12071001201,1418,312,150,261,217,34,212,31,94,107,68
12071001201,1400000US12071001201,1000,131,79,111,320,17,89,27,115,111,0
12071001201,1400000US12071001201,1000,131,79,111,320,17,89,27,115,111,0
12071001201,1400000US12071001201,422,7,52,18,185,32,77,21,0,30,21
12071001201,1400000US12071001201,1142,305,131,252,128,34,135,10,70,77,47
12071001201,1400000US12071001201,1166,305,131,252,128,34,135,10,94,77,47
12071001201,1400000US12071001201,1000,131,79,111,320,17,89,27,115,111,0
12071001201,1400000US12071001201,1000,131,79,111,320,17,89,27,115,111,0
12071001202,1400000US12071001202,4389,661,733,734,863,324,301,163,291,319,29
12071001202,1400000US12071001202,3583,538,688,600,758,233,293,133,216,124,0
12071001202,1400000US12071001202,3627,538,688,600,758,233,293,155,216,146,0
12071001202,1400000US12071001202,526,24,85,78,59,44,35,27,107,67,29
12071001202,1400000US12071001202,3347,514,623,573,727,233,266,114,173,124,0
12071001202,1400000US12071001202,3391,514,623,573,727,233,266,136,173,146,0
12071001202,1400000US12071001202,551,64,89,137,102,45,17,34,43,20,0
12071001202,1400000US12071001202,798,113,134,136,180,55,92,46,15,27,0
12071001202,1400000US12071001202,498,12,101,108,146,40,49,0,11,31,0
12071001300,1400000US12071001300,1019,97,219,153,132,48,111,9,112,138,126
12071001300,1400000US12071001300,823,97,199,138,39,48,76,9,79,138,126
12071001300,1400000US12071001300,877,97,199,138,93,48,76,9,79,138,126
12071001300,1400000US12071001300,500,97,136,80,39,48,46,9,17,28,8
12071001300,1400000US12071001300,554,97,136,80,93,48,46,9,17,28,8
12071001401,1400000US12071001401,2650,199,544,470,635,96,244,214,83,165,63
12071001401,1400000US12071001401,1918,137,456,250,478,96,202,125,76,98,21
12071001401,1400000US12071001401,1941,146,456,264,478,96,202,125,76,98,21
12071001401,1400000US12071001401,942,58,178,56,253,62,182,121,7,25,21
12071001401,1400000US12071001401,1235,106,307,235,277,34,54,48,76,98,0
12071001401,1400000US12071001401,1258,115,307,249,277,34,54,48,76,98,0
12071001402,1400000US12071001402,1339,135,237,349,250,55,210,0,62,41,0
12071001402,1400000US12071001402,1208,135,237,293,227,30,183,0,62,41,0
12071001402,1400000US12071001402,1238,135,237,323,227,30,183,0,62,41,0
12071001402,1400000US12071001402,1134,135,220,285,192,30,169,0,62,41,0
12071001402,1400000US12071001402,1164,135,220,315,192,30,169,0,62,41,0
12071001501,1400000US12071001501,833,86,130,239,164,23,70,47,74,0,0
12071001501,1400000US12071001501,791,69,130,239,164,23,45,47,74,0,0
12071001501,1400000US12071001501,808,86,130,239,164,23,45,47,74,0,0
12071001501,1400000US12071001501,778,64,130,239,156,23,45,47,74,0,0
12071001501,1400000US12071001501,795,81,130,239,156,23,45,47,74,0,0
12071001501,1400000US12071001501,191,23,43,98,21,0,0,6,0,0,0
12071001502,1400000US12071001502,2430,326,334,425,439,91,288,169,56,302,72
12071001502,1400000US12071001502,1615,308,292,261,258,56,136,139,30,135,30
12071001502,1400000US12071001502,1689,308,292,261,271,91,136,139,56,135,53
12071001502,1400000US12071001502,870,89,133,100,102,0,161,30,26,229,23
12071001502,1400000US12071001502,645,57,66,49,87,0,101,30,26,229,23
12071001502,1400000US12071001502,1174,237,189,213,201,56,79,109,30,60,30
12071001502,1400000US12071001502,1209,237,189,213,201,91,79,109,30,60,30
12071001601,1400000US12071001601,2020,230,455,367,259,165,309,61,141,33,0
12071001601,1400000US12071001601,1796,128,410,344,249,150,298,61,123,33,0
12071001601,1400000US12071001601,1816,128,430,344,249,150,298,61,123,33,0
12071001601,1400000US12071001601,1613,128,322,344,213,150,289,61,73,33,0
12071001601,1400000US12071001601,1633,128,342,344,213,150,289,61,73,33,0
12071001601,1400000US12071001601,295,32,46,123,6,34,33,21,0,0,0
12071001601,1400000US12071001601,493,21,104,83,68,68,115,12,10,12,0
12071001602,1400000US12071001602,831,161,86,143,226,70,116,0,25,4,0
12071001602,1400000US12071001602,742,161,86,127,191,70,93,0,10,4,0
12071001602,1400000US12071001602,742,161,86,127,191,70,93,0,10,4,0
12071001602,1400000US12071001602,690,161,69,127,164,70,89,0,10,0,0
12071001602,1400000US12071001602,690,161,69,127,164,70,89,0,10,0,0
12071001701,1400000US12071001701,1118,98,166,180,296,52,141,19,94,72,15
12071001701,1400000US12071001701,1074,98,157,180,296,38,130,19,84,72,15
12071001701,1400000US12071001701,1074,98,157,180,296,38,130,19,84,72,15
12071001701,1400000US12071001701,992,78,157,153,296,38,119,19,68,64,15
12071001701,1400000US12071001701,992,78,157,153,296,38,119,19,68,64,15
12071001701,1400000US12071001701,221,9,26,43,53,38,22,0,0,30,0
12071001703,1400000US12071001703,1658,213,326,330,344,94,212,51,54,34,9
12071001703,1400000US12071001703,1506,203,288,322,266,94,194,51,54,34,9
12071001703,1400000US12071001703,1551,203,288,322,311,94,194,51,54,34,9
12071001703,1400000US12071001703,1420,203,276,281,266,61,194,51,54,34,9
12071001703,1400000US12071001703,1465,203,276,281,311,61,194,51,54,34,9
12071001703,1400000US12071001703,217,55,29,42,81,10,0,0,0,0,0
12071001703,1400000US12071001703,285,75,6,49,76,17,26,0,24,12,9
12071001703,1400000US12071001703,328,26,47,6,113,18,88,0,21,9,9
12071001705,1400000US12071001705,1656,183,322,409,355,86,169,68,15,49,0
12071001705,1400000US12071001705,1622,176,312,409,343,86,164,68,15,49,0
12071001705,1400000US12071001705,1622,176,312,409,343,86,164,68,15,49,0
12071001705,1400000US12071001705,1601,176,312,409,336,72,164,68,15,49,0
12071001705,1400000US12071001705,1601,176,312,409,336,72,164,68,15,49,0
12071001705,1400000US12071001705,281,52,93,73,51,5,7,0,0,0,0
12071001705,1400000US12071001705,293,72,53,78,33,12,45,0,0,0,0
12071001705,1400000US12071001705,261,29,77,55,7,23,29,15,6,20,0
12071001706,1400000US12071001706,960,120,135,162,168,146,75,92,21,41,0
12071001706,1400000US12071001706,876,93,108,162,168,129,62,92,21,41,0
12071001706,1400000US12071001706,893,93,108,162,168,146,62,92,21,41,0
12071001706,1400000US12071001706,865,93,108,151,168,129,62,92,21,41,0
12071001706,1400000US12071001706,882,93,108,151,168,146,62,92,21,41,0
12071001707,1400000US12071001707,1682,163,243,350,403,74,183,74,178,14,0
12071001707,1400000US12071001707,1518,163,243,350,340,74,183,74,77,14,0
12071001707,1400000US12071001707,1518,163,243,350,340,74,183,74,77,14,0
12071001707,1400000US12071001707,1449,163,228,306,340,74,183,74,67,14,0
12071001707,1400000US12071001707,1449,163,228,306,340,74,183,74,67,14,0
12071001707,1400000US12071001707,309,16,24,59,81,0,49,12,54,14,0
12071001707,1400000US12071001707,330,39,82,54,75,8,29,11,32,0,0
12071001801,1400000US12071001801,2549,309,452,684,474,178,331,28,74,19,0
12071001801,1400000US12071001801,2333,287,415,634,474,178,224,28,74,19,0
12071001801,1400000US12071001801,2349,287,415,650,474,178,224,28,74,19,0
12071001801,1400000US12071001801,2289,287,415,616,474,178,198,28,74,19,0
12071001801,1400000US12071001801,2289,287,415,616,474,178,198,28,74,19,0
12071001801,1400000US12071001801,528,73,149,187,74,25,10,0,0,10,0
12071001801,1400000US12071001801,585,52,154,190,90,45,26,11,17,0,0
12071001801,1400000US12071001801,451,54,42,121,124,52,7,11,31,9,0
12071001802,1400000US12071001802,608,94,137,108,87,13,98,11,29,31,0
12071001802,1400000US12071001802,608,94,137,108,87,13,98,11,29,31,0
12071001802,1400000US12071001802,608,94,137,108,87,13,98,11,29,31,0
12071001802,1400000US12071001802,591,94,129,99,87,13,98,11,29,31,0
12071001802,1400000US12071001802,591,94,129,99,87,13,98,11,29,31,0
12071001802,1400000US12071001802,193,22,67,24,57,0,16,0,7,0,0
12071001802,1400000US12071001802,215,10,56,39,22,13,43,0,11,21,0
12071001903,1400000US12071001903,985,87,144,202,233,22,146,66,9,76,0
12071001903,1400000US12071001903,985,87,144,202,233,22,146,66,9,76,0
12071001903,1400000US12071001903,985,87,144,202,233,22,146,66,9,76,0
12071001903,1400000US12071001903,938,87,144,189,223,22,136,52,9,76,0
12071001903,1400000US12071001903,938,87,144,189,223,22,136,52,9,76,0
12071001903,1400000US12071001903,262,7,66,32,40,0,80,21,0,16,0
12071001906,1400000US12071001906,2466,307,394,351,520,351,204,153,127,59,27
12071001906,1400000US12071001906,1858,260,346,302,340,273,150,53,97,37,0
12071001906,1400000US12071001906,1895,270,346,302,340,273,150,67,97,50,13
12071001906,1400000US12071001906,641,16,28,126,241,59,3,28,95,45,27
12071001906,1400000US12071001906,1548,253,318,218,279,234,147,53,32,14,0
12071001906,1400000US12071001906,1572,263,318,218,279,234,147,67,32,14,0
12071001906,1400000US12071001906,397,110,40,40,73,67,45,7,15,0,0
12071001906,1400000US12071001906,261,41,38,23,79,43,16,21,0,0,0
12071001907,1400000US12071001907,1602,101,165,325,349,116,321,74,79,72,0
12071001907,1400000US12071001907,1535,101,152,325,332,103,315,74,79,54,0
12071001907,1400000US12071001907,1558,101,152,325,349,103,321,74,79,54,0
12071001907,1400000US12071001907,1374,101,96,310,277,103,315,74,57,41,0
12071001907,1400000US12071001907,1397,101,96,310,294,103,321,74,57,41,0
12071001907,1400000US12071001907,244,0,0,78,33,15,81,9,13,15,0
12071001907,1400000US12071001907,315,15,43,92,45,23,70,14,13,0,0
12071001908,1400000US12071001908,177,43,52,42,13,0,18,0,9,0,0
12071001908,1400000US12071001908,177,43,52,42,13,0,18,0,9,0,0
12071001908,1400000US12071001908,177,43,52,42,13,0,18,0,9,0,0
12071001908,1400000US12071001908,177,43,52,42,13,0,18,0,9,0,0
12071001908,1400000US12071001908,177,43,52,42,13,0,18,0,9,0,0
12071001910,1400000US12071001910,309,92,90,51,42,19,15,0,0,0,0
12071001910,1400000US12071001910,309,92,90,51,42,19,15,0,0,0,0
12071001910,1400000US12071001910,309,92,90,51,42,19,15,0,0,0,0
12071001910,1400000US12071001910,309,92,90,51,42,19,15,0,0,0,0
12071001910,1400000US12071001910,309,92,90,51,42,19,15,0,0,0,0
12071001910,1400000US12071001910,134,19,59,0,31,10,15,0,0,0,0
12071001911,1400000US12071001911,152,40,36,11,22,17,26,0,0,0,0
12071001911,1400000US12071001911,152,40,36,11,22,17,26,0,0,0,0
12071001911,1400000US12071001911,152,40,36,11,22,17,26,0,0,0,0
12071001911,1400000US12071001911,152,40,36,11,22,17,26,0,0,0,0
12071001911,1400000US12071001911,152,40,36,11,22,17,26,0,0,0,0
12071001912,1400000US12071001912,271,93,26,13,76,13,12,20,18,0,0
12071001912,1400000US12071001912,266,93,26,13,76,13,12,20,13,0,0
12071001912,1400000US12071001912,266,93,26,13,76,13,12,20,13,0,0
12071001912,1400000US12071001912,266,93,26,13,76,13,12,20,13,0,0
12071001912,1400000US12071001912,266,93,26,13,76,13,12,20,13,0,0
12071001913,1400000US12071001913,507,82,40,98,144,19,84,27,13,0,0
12071001913,1400000US12071001913,373,82,40,98,81,19,13,27,13,0,0
12071001913,1400000US12071001913,373,82,40,98,81,19,13,27,13,0,0
12071001913,1400000US12071001913,364,82,31,98,81,19,13,27,13,0,0
12071001913,1400000US12071001913,364,82,31,98,81,19,13,27,13,0,0
12071001914,1400000US12071001914,2110,155,270,392,527,152,306,134,107,67,0
12071001914,1400000US12071001914,2078,155,270,392,527,129,306,134,98,67,0
12071001914,1400000US12071001914,2078,155,270,392,527,129,306,134,98,67,0
12071001914,1400000US12071001914,1946,155,270,343,512,129,238,134,98,67,0
12071001914,1400000US12071001914,1946,155,270,343,512,129,238,134,98,67,0
12071001914,1400000US12071001914,297,0,42,112,41,0,43,11,31,17,0
12071001914,1400000US12071001914,492,44,77,33,146,79,22,14,45,32,0
12071001915,1400000US12071001915,94,17,0,16,18,0,0,18,15,10,0
12071001915,1400000US12071001915,94,17,0,16,18,0,0,18,15,10,0
12071001915,1400000US12071001915,94,17,0,16,18,0,0,18,15,10,0
12071001915,1400000US12071001915,94,17,0,16,18,0,0,18,15,10,0
12071001915,1400000US12071001915,94,17,0,16,18,0,0,18,15,10,0
12071001915,1400000US12071001915,8,0,0,8,0,0,0,0,0,0,0
12071010102,1400000US12071010102,2086,67,164,180,454,203,416,193,301,108,0
12071010102,1400000US12071010102,1964,67,164,168,427,203,389,193,259,94,0
12071010102,1400000US12071010102,1964,67,164,168,427,203,389,193,259,94,0
12071010102,1400000US12071010102,504,0,31,21,68,39,91,85,142,27,0
12071010102,1400000US12071010102,1486,67,133,147,359,164,298,108,129,81,0
12071010102,1400000US12071010102,1486,67,133,147,359,164,298,108,129,81,0
12071010102,1400000US12071010102,478,0,31,21,68,39,91,85,130,13,0
12071010102,1400000US12071010102,478,0,31,21,68,39,91,85,130,13,0
12071010102,1400000US12071010102,256,27,63,13,29,40,49,21,14,0,0
12071010102,1400000US12071010102,331,0,0,65,67,75,43,45,0,36,0
12071010102,1400000US12071010102,251,12,15,39,54,67,20,17,0,27,0
12071010103,1400000US12071010103,2802,170,203,485,388,197,567,271,269,252,38
12071010103,1400000US12071010103,2551,141,172,456,339,152,549,229,261,252,38
12071010103,1400000US12071010103,2608,149,172,471,361,152,561,229,261,252,38
12071010103,1400000US12071010103,626,29,31,61,129,39,103,95,53,86,0
12071010103,1400000US12071010103,2059,141,144,424,232,127,464,145,216,166,38
12071010103,1400000US12071010103,2059,141,144,424,232,127,464,145,216,166,38
12071010103,1400000US12071010103,492,0,28,32,107,25,85,84,45,86,0
12071010103,1400000US12071010103,549,8,28,47,129,25,97,84,45,86,0
12071010103,1400000US12071010103,496,63,6,26,57,49,127,12,100,56,0
12071010103,1400000US12071010103,423,7,16,106,39,40,51,0,132,32,0
12071010103,1400000US12071010103,266,32,9,34,34,24,72,11,20,30,0
12071010104,1400000US12071010104,322,91,51,47,37,0,86,10,0,0,0
12071010104,1400000US12071010104,322,91,51,47,37,0,86,10,0,0,0
12071010104,1400000US12071010104,322,91,51,47,37,0,86,10,0,0,0
12071010104,1400000US12071010104,322,91,51,47,37,0,86,10,0,0,0
12071010104,1400000US12071010104,322,91,51,47,37,0,86,10,0,0,0
12071010105,1400000US12071010105,1785,150,61,316,294,167,303,103,270,121,0
12071010105,1400000US12071010105,1691,132,61,316,273,157,268,103,270,111,0
12071010105,1400000US12071010105,1691,132,61,316,273,157,268,103,270,111,0
12071010105,1400000US12071010105,1474,132,42,316,242,139,239,103,208,53,0
12071010105,1400000US12071010105,1474,132,42,316,242,139,239,103,208,53,0
12071010105,1400000US12071010105,294,27,0,75,19,56,58,21,27,11,0
12071010105,1400000US12071010105,331,44,13,31,93,10,52,12,65,11,0
12071010201,1400000US12071010201,3155,104,398,438,657,95,790,264,236,173,22
12071010201,1400000US12071010201,2702,104,310,352,586,71,683,264,224,108,0
12071010201,1400000US12071010201,2785,104,310,424,597,71,683,264,224,108,0
12071010201,1400000US12071010201,756,14,184,56,195,37,105,46,57,62,0
12071010201,1400000US12071010201,2136,90,176,310,462,34,578,218,179,89,0
12071010201,1400000US12071010201,2208,90,176,382,462,34,578,218,179,89,0
12071010201,1400000US12071010201,566,14,134,42,124,37,105,46,45,19,0
12071010201,1400000US12071010201,577,14,134,42,135,37,105,46,45,19,0
12071010201,1400000US12071010201,568,8,45,78,76,20,217,58,11,55,0
12071010201,1400000US12071010201,498,37,113,93,25,0,130,51,17,32,0
12071010201,1400000US12071010201,302,0,47,84,75,14,57,0,12,13,0
12071010203,1400000US12071010203,2353,238,196,175,517,177,373,128,230,319,122
12071010203,1400000US12071010203,2014,238,196,133,379,135,373,95,175,290,91
12071010203,1400000US12071010203,2047,238,196,133,386,135,373,95,201,290,91
12071010203,1400000US12071010203,580,13,20,18,169,39,40,33,75,173,91
12071010203,1400000US12071010203,1534,225,176,115,217,96,333,83,155,134,0
12071010203,1400000US12071010203,1534,225,176,115,217,96,333,83,155,134,0
12071010203,1400000US12071010203,480,13,20,18,162,39,40,12,20,156,91
12071010203,1400000US12071010203,513,13,20,18,169,39,40,12,46,156,91
12071010203,1400000US12071010203,523,133,78,19,54,28,83,16,52,60,0
12071010204,1400000US12071010204,2715,174,304,436,593,167,489,245,169,138,0
12071010204,1400000US12071010204,2462,174,251,342,558,167,451,237,155,127,0
12071010204,1400000US12071010204,2496,174,251,351,558,167,451,237,169,138,0
12071010204,1400000US12071010204,344,0,28,89,94,0,71,14,37,11,0
12071010204,1400000US12071010204,2189,174,251,262,475,167,392,223,118,127,0
12071010204,1400000US12071010204,2203,174,251,262,475,167,392,223,132,127,0
12071010204,1400000US12071010204,273,0,0,80,83,0,59,14,37,0,0
12071010204,1400000US12071010204,293,0,0,89,83,0,59,14,37,11,0
12071010204,1400000US12071010204,276,10,44,22,67,40,52,19,22,0,0
12071010204,1400000US12071010204,503,29,31,100,133,19,48,88,25,30,0
12071010204,1400000US12071010204,579,99,92,47,123,32,105,49,17,15,0
12071010204,1400000US12071010204,344,24,7,55,62,39,99,22,16,20,0
12071010302,1400000US12071010302,2188,239,200,366,366,242,471,65,137,102,54
12071010302,1400000US12071010302,1770,239,200,275,304,132,376,35,107,102,7
12071010302,1400000US12071010302,1798,239,200,292,315,132,376,35,107,102,7
12071010302,1400000US12071010302,411,80,48,95,84,36,38,30,0,0,0
12071010302,1400000US12071010302,1473,159,152,237,231,112,338,35,107,102,7
12071010302,1400000US12071010302,1490,159,152,254,231,112,338,35,107,102,7
12071010302,1400000US12071010302,636,45,114,138,67,45,186,0,41,0,0
12071010303,1400000US12071010303,2257,392,257,202,337,110,449,226,134,150,15
12071010303,1400000US12071010303,2039,392,187,179,337,110,343,207,134,150,15
12071010303,1400000US12071010303,2039,392,187,179,337,110,343,207,134,150,15
12071010303,1400000US12071010303,317,50,0,39,40,13,91,42,26,16,0
12071010303,1400000US12071010303,1789,342,187,163,297,97,296,165,108,134,15
12071010303,1400000US12071010303,1789,342,187,163,297,97,296,165,108,134,15
12071010303,1400000US12071010303,408,70,33,54,49,15,65,75,0,47,0
12071010304,1400000US12071010304,3842,498,458,614,846,100,491,321,206,308,0
12071010304,1400000US12071010304,3623,440,447,593,815,100,452,321,190,265,0
12071010304,1400000US12071010304,3638,440,447,593,830,100,452,321,190,265,0
12071010304,1400000US12071010304,575,66,32,37,103,0,159,106,55,17,0
12071010304,1400000US12071010304,3078,374,415,556,727,100,308,215,135,248,0
12071010304,1400000US12071010304,3078,374,415,556,727,100,308,215,135,248,0
12071010304,1400000US12071010304,545,66,32,37,88,0,144,106,55,17,0
12071010304,1400000US12071010304,560,66,32,37,103,0,144,106,55,17,0
12071010304,1400000US12071010304,371,50,52,31,56,39,71,29,0,43,0
12071010304,1400000US12071010304,665,129,85,117,191,40,24,29,29,21,0
12071010304,1400000US12071010304,420,47,20,125,51,14,94,30,16,23,0
12071010304,1400000US12071010304,380,34,89,43,107,15,46,33,13,0,0
12071010305,1400000US12071010305,1587,272,218,279,364,32,167,95,91,69,58
12071010305,1400000US12071010305,1557,263,218,258,364,32,167,95,91,69,58
12071010305,1400000US12071010305,1568,263,218,269,364,32,167,95,91,69,58
12071010305,1400000US12071010305,1451,263,218,227,353,32,167,41,91,59,58
12071010305,1400000US12071010305,1451,263,218,227,353,32,167,41,91,59,58
12071010305,1400000US12071010305,263,33,28,53,91,0,12,0,26,20,0
12071010305,1400000US12071010305,309,75,45,21,81,0,9,20,28,30,10
12071010306,1400000US12071010306,2664,207,317,522,622,80,643,180,93,0,0
12071010306,1400000US12071010306,2233,184,208,412,602,71,492,171,93,0,0
12071010306,1400000US12071010306,2271,184,208,412,602,71,530,171,93,0,0
12071010306,1400000US12071010306,784,11,72,233,204,0,101,113,50,0,0
12071010306,1400000US12071010306,1559,184,172,179,398,71,454,58,43,0,0
12071010306,1400000US12071010306,1582,184,172,179,398,71,477,58,43,0,0
12071010306,1400000US12071010306,674,0,36,233,204,0,38,113,50,0,0
12071010306,1400000US12071010306,689,0,36,233,204,0,53,113,50,0,0
12071010306,1400000US12071010306,469,91,18,14,102,35,154,47,8,0,0
12071010307,1400000US12071010307,2731,199,566,470,454,148,507,162,90,135,9
12071010307,1400000US12071010307,2524,173,566,400,393,148,457,162,90,135,9
12071010307,1400000US12071010307,2524,173,566,400,393,148,457,162,90,135,9
12071010307,1400000US12071010307,616,24,279,69,94,19,55,51,0,25,0
12071010307,1400000US12071010307,1966,149,287,372,316,129,402,111,90,110,9
12071010307,1400000US12071010307,1966,149,287,372,316,129,402,111,90,110,9
12071010307,1400000US12071010307,558,24,279,28,77,19,55,51,0,25,0
12071010307,1400000US12071010307,558,24,279,28,77,19,55,51,0,25,0
12071010307,1400000US12071010307,501,91,94,54,38,21,146,0,57,0,0
12071010307,1400000US12071010307,503,0,82,61,83,2,131,58,21,65,0
12071010404,1400000US12071010404,3153,266,414,561,437,208,616,257,185,209,0
12071010404,1400000US12071010404,2965,244,373,551,419,181,573,247,168,209,0
12071010404,1400000US12071010404,3017,266,388,551,419,196,573,247,168,209,0
12071010404,1400000US12071010404,545,18,70,63,143,33,98,39,61,20,0
12071010404,1400000US12071010404,2493,226,320,488,294,160,491,218,107,189,0
12071010404,1400000US12071010404,2545,248,335,488,294,175,491,218,107,189,0
12071010404,1400000US12071010404,472,18,53,63,125,21,82,29,61,20,0
12071010404,1400000US12071010404,472,18,53,63,125,21,82,29,61,20,0
12071010404,1400000US12071010404,659,42,74,131,63,64,67,87,26,105,0
12071010404,1400000US12071010404,460,17,76,94,56,0,178,0,39,0,0
12071010405,1400000US12071010405,4157,307,668,560,491,283,1006,259,288,295,17
12071010405,1400000US12071010405,3749,290,508,520,464,255,936,259,274,243,0
12071010405,1400000US12071010405,3749,290,508,520,464,255,936,259,274,243,0
12071010405,1400000US12071010405,783,10,329,91,14,25,109,25,89,91,17
12071010405,1400000US12071010405,3157,280,339,429,450,230,841,234,185,169,0
12071010405,1400000US12071010405,3157,280,339,429,450,230,841,234,185,169,0
12071010405,1400000US12071010405,592,10,169,91,14,25,95,25,89,74,0
12071010405,1400000US12071010405,592,10,169,91,14,25,95,25,89,74,0
12071010405,1400000US12071010405,436,52,58,52,91,9,144,0,30,0,0
12071010405,1400000US12071010405,720,35,39,111,182,87,117,89,44,16,0
12071010405,1400000US12071010405,785,79,158,101,67,0,155,79,101,45,0
12071010405,1400000US12071010405,365,48,27,46,13,98,111,8,14,0,0
12071010405,1400000US12071010405,624,26,62,116,47,56,275,0,0,42,0
12071010406,1400000US12071010406,2321,142,164,523,402,89,518,198,248,37,0
12071010406,1400000US12071010406,2186,127,164,448,402,89,518,153,248,37,0
12071010406,1400000US12071010406,2186,127,164,448,402,89,518,153,248,37,0
12071010406,1400000US12071010406,1995,111,164,381,402,89,456,153,202,37,0
12071010406,1400000US12071010406,1995,111,164,381,402,89,456,153,202,37,0
12071010406,1400000US12071010406,421,0,36,129,49,22,60,56,69,0,0
12071010406,1400000US12071010406,469,40,47,86,101,24,138,33,0,0,0
12071010406,1400000US12071010406,390,12,43,120,98,36,27,22,32,0,0
12071010407,1400000US12071010407,2587,401,313,461,352,231,357,240,98,134,0
